Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,,,Granite City Food & Brewery,https://www.yelp.com/biz/granite-city-food-and-brewery-st-cloud?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,,,PepperJax Grill,https://www.yelp.com/biz/pepperjax-grill-saint-cloud?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,The Pickled Loon,https://www.yelp.com/biz/the-pickled-loon-saint-cloud?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Good For,"Lunch, Dinner",,,,
Sat,11:00 am - 11:00 pm,Parking,Private Lot,,,,
Sun,11:00 am - 10:00 pm,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
